gp_code,village_code,sub_district_code,sub_district_name,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
99348,218757,1057,mehsi,160,4,2,100,30
99944,252253,1470,sheosagar,800,3,2,0,10
96934,243614,1368,lakhisarai,600,4,2,496,5
95480,257330,1510,barachatti,215,4,2,0,4
93982,254538,1486,madanpur,325,3,2,245,45
98128,245153,1396,giriak,76,4,2,76,0
100258,236864,1294,mohiuddinagar,1237,4,2,1100,50
95397,938180,1185,manigachhi,32,4,3,17,5
96934,243636,1368,lakhisarai,108,4,2,105,3
96934,243582,1368,lakhisarai,298,4,2,252,241
98425,257789,1517,roh,532,2,2,500,500
94217,240917,1347,rajaun,1286,2,2,100,150
94006,253841,1483,nabinagar,1452,4,2,10,5
94006,253842,1483,nabinagar,1660,4,2,10,0
98214,244643,1387,noorsarai,85,3,2,36,18
95510,256600,1505,bodh_gaya,65,3,2,60,5
94756,246799,1422,arrah,700,4,2,300,200
96833,222883,1126,kochadhamin,645,4,2,510,0
99809,251264,1462,karakat,106,3,2,61,13
93756,221884,1117,kursakatta,731,4,2,500,300
96578,224367,1143,korha,408,4,2,114,19
97201,220347,1091,benipatti,10000,2,2,200,20
97201,220349,1091,benipatti,100,3,2,50,0
98128,245151,1396,giriak,297,4,2,239,3
94774,246715,1422,arrah,55,4,2,55,25
99585,224144,1141,dagarua,101,4,2,85,35
96975,243505,1367,surajgarha,212,3,2,0,0
96934,243637,1368,lakhisarai,23,5,4,0,0
96928,243599,1368,lakhisarai,363,4,2,282,0
96815,222936,1127,kishanganj,705,4,2,704,8
98121,245144,1396,giriak,385,4,2,385,0
99527,223085,1128,banmankhi,1203,4,2,25,1000
97960,228001,1199,sahebganj,621,4,2,621,10
97749,229154,1208,katra,600,4,3,360,0
94106,241222,1349,barahat,117,2,2,110,20
94106,241220,1349,barahat,281,2,2,281,25
94106,241213,1349,barahat,97,2,2,59,25
94106,241225,1349,barahat,126,2,2,50,50
98886,245946,1409,dhanarua,35,2,2,35,15
93936,252929,1478,goh,295,2,4,20,10
99944,252255,1470,sheosagar,0,5,4,0,0
98194,244171,1379,nagar_nausa,120,4,2,110,0
99944,252175,1470,sheosagar,0,5,4,0,0
99548,223069,1128,banmankhi,8700,3,2,4021,0
97980,229691,1214,sakra,715,3,2,715,0
293917,936819,1147,barsoi,1000,3,2,0,25
98142,244221,1380,harnaut,538,4,2,455,200
99944,252259,1470,sheosagar,0,5,4,0,0
96928,243600,1368,lakhisarai,62,4,2,46,0
96800,222312,1122,dighalbank,344,4,2,200,5
97086,225978,1164,murliganj,5200,4,2,5000,5000
96800,222313,1122,dighalbank,157,4,2,80,5
97470,219840,1080,madhwapur,1203,4,2,253,12
97470,219849,1080,madhwapur,1260,4,2,58,8
98651,216572,1016,mainatanr,480,4,2,0,0
97470,219850,1080,madhwapur,425,4,2,125,58
96934,243594,1368,lakhisarai,136,4,2,129,0
94105,241179,1349,barahat,2217,2,2,10,5
99197,217723,1036,narkatia,2000,4,4,1800,400
99623,223333,1132,dhamdaha,1273,4,2,1223,10
99674,223495,1134,purnia_east,715,4,2,403,25
99485,223729,1138,amour,520,2,2,220,325
99485,223730,1138,amour,1,2,2,0,0
99485,223732,1138,amour,745,2,2,427,335
99485,223750,1138,amour,1196,2,2,684,985
99485,223799,1138,amour,278,2,2,183,176
94966,247032,1426,udwant_nagar,3275,3,2,500,0
95907,230365,1219,kuchaikote,169,4,2,16,100
96580,224347,1143,korha,630,4,2,342,34
96580,224411,1143,korha,658,4,2,341,35
96580,224350,1143,korha,0,5,4,0,0
98390,257542,1512,nawada,500,4,2,100,50
98390,257546,1512,nawada,500,4,2,100,20
98390,257545,1512,nawada,600,4,2,250,50
98390,257543,1512,nawada,450,4,2,200,10
99944,252257,1470,sheosagar,110,3,2,0,2
98145,244228,1380,harnaut,273,3,2,255,33
99766,252581,1473,dehri,72,4,2,42,17
98145,244231,1380,harnaut,0,5,4,0,0
95391,227122,1185,manigachhi,1660,4,3,1020,200
94965,247033,1426,udwant_nagar,420,4,2,0,150
94965,247078,1426,udwant_nagar,252,4,2,100,0
98566,217168,1025,chanpatia,845,5,2,0,30
94034,253230,1480,obra,830,1,4,0,0
99475,223764,1138,amour,832,3,2,568,10
94955,247030,1426,udwant_nagar,365,4,4,365,40
94955,247028,1426,udwant_nagar,168,4,4,160,0
94955,247035,1426,udwant_nagar,118,4,4,80,0
99944,252232,1470,sheosagar,80,3,2,2,1
94097,241182,1349,barahat,101,4,2,75,12
93749,221883,1117,kursakatta,470,4,2,250,6
97961,228056,1199,sahebganj,271,4,3,250,10
97961,227980,1199,sahebganj,300,4,3,250,20
97961,228055,1199,sahebganj,30,4,3,20,5
97961,228053,1199,sahebganj,184,4,3,150,5
97961,227979,1199,sahebganj,448,4,3,440,20
96934,243643,1368,lakhisarai,34,4,2,28,1
97957,228050,1199,sahebganj,60,4,2,60,0
99059,246474,1418,pandarak,0,5,4,0,0
99059,246476,1418,pandarak,0,5,4,0,0
96800,222315,1122,dighalbank,1507,4,2,30,10
98057,245000,1393,ben,296,2,2,45,4
98004,228431,1202,saraiya,114,3,2,0,78
98390,257538,1512,nawada,500,4,2,100,20
99604,223347,1132,dhamdaha,791,4,2,190,170
99944,252233,1470,sheosagar,260,3,2,1,1
98873,246224,1412,daniawan,772,4,2,698,188
97891,229327,1211,dholi_(moraul),1700,4,2,1200,150
94020,253341,1480,obra,260,4,2,225,150
93873,253679,1482,barun,85,1,2,70,15
93873,253677,1482,barun,132,1,4,80,20
93873,253685,1482,barun,100,3,2,90,10
100954,219657,1075,bajpatti,12300,3,2,1500,0
93985,254423,1486,madanpur,1102,2,2,810,5
93985,254422,1486,madanpur,1098,3,2,100,10
94962,247082,1426,udwant_nagar,1500,3,2,500,10
94962,247084,1426,udwant_nagar,1500,3,2,1500,0
94962,247081,1426,udwant_nagar,1800,3,2,1500,10
99585,224140,1141,dagarua,325,3,2,255,273
97972,227991,1199,sahebganj,55,4,2,0,0
94959,247038,1426,udwant_nagar,1266,4,2,1150,5
97687,228952,1206,bochaha,500,4,2,400,150
93926,252906,1478,goh,256,4,2,210,1
99944,252250,1470,sheosagar,110,3,2,1,1
98142,244226,1380,harnaut,1086,4,2,1086,0
98019,228447,1202,saraiya,2000,2,3,300,50
99548,223074,1128,banmankhi,100,3,2,25,0
94034,253231,1480,obra,912,1,4,200,3
99949,251127,1460,suryapura,320,4,2,180,0
99949,251144,1460,suryapura,135,4,2,124,0
99944,252260,1470,sheosagar,80,3,2,1,1
93753,221927,1117,kursakatta,882,4,2,30,50
99813,251255,1462,karakat,200,4,2,200,10
98228,244393,1382,rahui,822,4,2,803,18
93925,252861,1478,goh,400,4,2,400,30
99625,223326,1132,dhamdaha,1547,4,2,503,105
98186,244126,1378,karai_parsurai,1236,3,2,225,100
99944,252262,1470,sheosagar,80,3,2,1,1
97696,228860,1206,bochaha,200,4,2,185,50
96931,243633,1368,lakhisarai,219,4,2,205,0
99599,224173,1141,dagarua,625,4,2,584,355
96076,258921,1530,jhajha,510,4,2,0,450
96076,258968,1530,jhajha,0,5,4,0,0
97585,242730,1358,jamalpur,960,4,2,150,0
93749,221937,1117,kursakatta,38,4,2,7,13
99944,252256,1470,sheosagar,0,5,4,0,0
98019,228451,1202,saraiya,158,2,2,0,23
94040,253068,1479,rafiganj,96,4,2,60,0
98004,228423,1202,saraiya,185,3,2,56,15
99944,252254,1470,sheosagar,0,5,4,0,0
94954,247067,1426,udwant_nagar,358,4,2,300,20
94954,247066,1426,udwant_nagar,232,4,2,0,0
94954,247041,1426,udwant_nagar,161,4,2,100,20
94964,247052,1426,udwant_nagar,1995,4,2,1900,1200
93921,252905,1478,goh,502,3,2,402,18
93921,252866,1478,goh,7,3,2,2,7
93921,252895,1478,goh,472,3,2,302,9
93921,252873,1478,goh,189,3,2,97,9
97089,226000,1164,murliganj,1725,3,2,350,100
98228,244366,1382,rahui,196,4,2,196,9
99944,252208,1470,sheosagar,0,5,4,0,0
93932,252924,1478,goh,410,4,3,120,0
97972,227993,1199,sahebganj,55,4,2,0,0
93924,252915,1478,goh,758,4,2,0,58
98376,257523,1512,nawada,500,4,2,100,10
98376,257524,1512,nawada,100,4,2,50,60
93758,221934,1117,kursakatta,283,4,2,256,5
96190,260220,1536,jehanabad,165,4,2,165,75
96497,225086,1147,barsoi,305,3,2,23,12
100198,236208,1284,kalyanpur,362,4,3,255,110
99944,252261,1470,sheosagar,120,3,2,1,1
95718,256328,1503,sherghati,300,4,4,0,50
94770,246737,1422,arrah,405,3,2,150,18
93985,254425,1486,madanpur,219,3,2,0,5
98228,244365,1382,rahui,211,4,2,0,11
98057,244999,1393,ben,395,2,2,76,3
98194,244176,1379,nagar_nausa,250,4,4,120,15
99527,223084,1128,banmankhi,455,4,2,24,25
98125,245124,1396,giriak,2165,4,4,1913,217
99944,252278,1470,sheosagar,55,3,2,1,2
99625,223309,1132,dhamdaha,346,4,2,45,4
98071,244601,1386,bihar,516,3,2,494,14
98071,244600,1386,bihar,420,3,2,418,20
95456,255175,1493,atri,876,4,2,874,19
95456,255173,1493,atri,205,4,2,109,5
95456,255176,1493,atri,90,4,2,90,0
95456,255174,1493,atri,465,4,2,465,13
95456,255171,1493,atri,171,4,2,171,5
95456,255177,1493,atri,107,4,2,107,3
96860,222570,1124,pothia,627,4,2,160,40
98418,931776,1524,rajauli,1216,4,2,975,0
98054,244991,1393,ben,300,4,4,250,50
96903,243369,1365,barahiya,758,4,2,485,10
96903,243370,1365,barahiya,600,4,2,416,0
99944,252277,1470,sheosagar,60,3,2,1,1
96934,243644,1368,lakhisarai,0,4,2,0,0
97961,227974,1199,sahebganj,88,3,2,88,5
94231,240432,1345,shambhuganj,0,5,4,0,0
94231,240434,1345,shambhuganj,0,5,4,0,0
94231,240452,1345,shambhuganj,0,5,4,0,0
94231,240431,1345,shambhuganj,15,4,2,0,0
99276,929427,1048,kalyanpur,670,3,2,572,80
98871,246219,1412,daniawan,2074,3,2,2074,1500
98216,244635,1387,noorsarai,302,3,2,302,10
99944,252236,1470,sheosagar,60,3,2,1,1
98057,244998,1393,ben,205,4,2,205,8
97874,228101,1200,baruraj_(motipur),884,4,2,624,206
97874,228100,1200,baruraj_(motipur),401,4,2,168,153
244379,929499,1035,banjaria,140,4,2,140,140
98004,228425,1202,saraiya,227,2,2,0,0
98145,244227,1380,harnaut,110,3,2,110,10
244442,929560,1041,motihari,480,4,3,465,0
99746,251986,1468,chenari,0,4,4,0,0
93921,252900,1478,goh,478,3,2,383,4
96737,238626,1323,khagaria,1008,4,3,255,5
96943,243738,1370,ramgarh_chowk,1651,4,2,1272,0
94095,241180,1349,barahat,959,4,2,369,69
100048,226304,1172,satar_kataiya,2530,4,2,2530,151
95993,230718,1222,uchkagaon,48,2,4,38,38
97768,229176,1208,katra,1270,3,2,0,553
98425,257791,1517,roh,67,2,2,65,25
93638,221847,1116,araria,337,4,3,287,49
99746,251953,1468,chenari,1,4,4,0,0
98054,244992,1393,ben,400,4,4,360,0
97972,227992,1199,sahebganj,338,4,2,50,0
94760,246748,1422,arrah,1000,4,2,500,80
94760,246753,1422,arrah,2000,4,2,500,50
94760,246751,1422,arrah,350,4,2,200,150
100474,236977,1296,vidyapati_nagar,13554,4,4,4500,200
97669,229015,1207,aurai,711,4,3,80,67
97669,229019,1207,aurai,671,3,3,80,100
99752,252030,1468,chenari,60,5,2,0,0
98197,244203,1379,nagar_nausa,154,3,2,144,10
94189,241338,1351,phulidumar,853,4,2,278,5
96834,222879,1126,kochadhamin,1456,4,2,1095,0
96834,222887,1126,kochadhamin,456,4,2,342,0
99746,251990,1468,chenari,1,4,4,0,0
97165,220191,1088,babubarhi,2580,4,2,2580,978
98142,244220,1380,harnaut,995,3,2,995,30
98435,257803,1517,roh,547,4,2,109,10
96903,243368,1365,barahiya,259,3,2,0,0
98873,246222,1412,daniawan,422,4,2,422,35
98071,244599,1386,bihar,112,3,2,87,10
100182,237291,1302,hasanpur,471,4,2,465,160
99746,251948,1468,chenari,1,5,4,0,0
98142,244219,1380,harnaut,0,5,4,0,0
96098,259144,1532,khaira,755,3,2,50,400
97907,229404,1212,musahri,469,2,2,320,0
97971,228021,1199,sahebganj,256,3,2,25,23
97972,227998,1199,sahebganj,620,4,2,100,0
98376,257519,1512,nawada,900,4,2,500,0
96927,243602,1368,lakhisarai,253,4,2,253,7
96131,258621,1526,sikandra,140,4,2,120,10
96131,258626,1526,sikandra,100,4,2,70,20
96131,258624,1526,sikandra,350,4,2,280,50
96131,258623,1526,sikandra,200,4,2,110,15
96131,258625,1526,sikandra,150,4,2,130,30
99938,252295,1470,sheosagar,510,2,2,0,0
95286,227550,1191,hayaghat,700,4,3,700,70
95665,255286,1494,manpur,600,4,2,50,10
93987,254450,1486,madanpur,201,4,2,60,53
93751,221924,1117,kursakatta,302,4,2,295,5
96801,222334,1122,dighalbank,1010,4,2,410,80
96904,243361,1365,barahiya,100,4,2,60,80
98142,244225,1380,harnaut,106,4,4,0,0
99591,224179,1141,dagarua,4,4,2,4,3
98194,244172,1379,nagar_nausa,90,4,2,80,20
97176,220174,1088,babubarhi,159,4,3,150,25
97176,220142,1088,babubarhi,1257,4,3,420,200
97176,220176,1088,babubarhi,934,4,3,0,60
97176,220141,1088,babubarhi,107,4,3,100,100
98194,244173,1379,nagar_nausa,225,3,2,150,23
96931,243587,1368,lakhisarai,626,4,2,585,0
94031,253289,1480,obra,1480,4,2,300,40
98435,257816,1517,roh,690,4,2,135,15
96933,243630,1368,lakhisarai,144,3,2,144,2
96933,243628,1368,lakhisarai,96,3,2,96,0
93747,221930,1117,kursakatta,282,3,2,210,102
97624,243314,1364,sangrampur,475,4,2,300,5
93899,252757,1476,daudnagar,200,4,2,35,20
97234,220362,1092,bisfi,836,4,2,0,50
96933,243624,1368,lakhisarai,183,3,2,181,0
93751,221923,1117,kursakatta,1125,4,2,80,25
96139,258628,1526,sikandra,25,4,2,25,2
94759,246731,1422,arrah,500,3,2,0,500
94759,246749,1422,arrah,300,3,2,0,0
94759,246733,1422,arrah,800,3,2,110,500
94759,246752,1422,arrah,500,3,2,200,200
94759,246732,1422,arrah,500,3,2,300,200
96390,248982,1446,ramgarh,1800,4,3,180,10
99591,224180,1141,dagarua,4,4,2,4,1
93747,221931,1117,kursakatta,518,3,2,450,75
96139,258627,1526,sikandra,200,4,2,200,2
96933,243610,1368,lakhisarai,363,3,2,361,0
97980,229718,1214,sakra,880,3,2,183,0
97980,229717,1214,sakra,793,3,2,790,0
96933,243627,1368,lakhisarai,189,3,2,181,0
100693,233374,1255,manjhi,800,3,2,150,100
100693,233372,1255,manjhi,1600,3,2,850,180
100693,233373,1255,manjhi,0,5,4,0,0
96933,243611,1368,lakhisarai,227,3,2,223,0
98194,244177,1379,nagar_nausa,175,4,2,99,35
94034,253225,1480,obra,4126,1,4,3800,0
94035,253309,1480,obra,1900,4,3,50,15
97325,220724,1097,jhanjharpur,1278,2,3,458,48
98424,257797,1517,roh,4000,2,4,1000,700
98424,257798,1517,roh,1109,3,3,700,150
95543,256977,1508,fatehpur,1145,4,2,355,95
93638,221848,1116,araria,230,4,3,173,58
94182,241385,1351,phulidumar,165,3,2,140,25
99746,251991,1468,chenari,1,4,4,0,0
99746,251988,1468,chenari,1,4,4,0,0
99746,251949,1468,chenari,1,5,4,0,0
98142,244223,1380,harnaut,0,5,2,0,0
97285,219852,1081,harlakhi,350,4,2,50,2
97285,219853,1081,harlakhi,380,2,4,285,275
97285,219851,1081,harlakhi,350,3,3,265,325
99752,251983,1468,chenari,25,3,2,25,0
97960,227955,1199,sahebganj,832,4,2,820,2
98142,244224,1380,harnaut,0,4,4,0,0
98785,246351,1415,athmalgola,2830,4,2,500,5
93749,221938,1117,kursakatta,191,4,2,0,13
99934,252221,1470,sheosagar,109,3,2,20,20
99934,252187,1470,sheosagar,209,4,2,98,10
99934,252185,1470,sheosagar,280,4,2,150,15
99934,252220,1470,sheosagar,498,3,2,165,20
97585,242712,1358,jamalpur,520,4,2,150,0
97585,242701,1358,jamalpur,178,4,2,106,0
96927,243609,1368,lakhisarai,172,4,2,169,14
93918,252977,1478,goh,412,3,2,400,10
101383,231857,1236,maharajganj,0,1,2,0,0
94955,247031,1426,udwant_nagar,1300,4,4,388,50
100910,218845,1060,sheohar,780,4,2,568,200
99934,252225,1470,sheosagar,535,3,2,240,42
98566,217164,1025,chanpatia,450,4,2,150,15
93749,221939,1117,kursakatta,214,4,2,52,10
96612,225745,1156,manihari,416,3,2,400,100
96612,225685,1156,manihari,1427,3,2,98,60
96612,225696,1156,manihari,200,3,2,180,80
95907,230370,1219,kuchaikote,65,4,2,65,0
95907,230369,1219,kuchaikote,62,4,2,55,0
95320,226711,1181,jale,914,4,2,750,200
95320,226710,1181,jale,731,4,2,0,0
95320,226709,1181,jale,880,4,3,880,150
95320,226706,1181,jale,565,4,3,552,22
95320,226707,1181,jale,56,4,2,45,1
95144,227457,1189,bahadurpur,1128,4,2,200,20
93932,252922,1478,goh,124,4,2,50,0
93861,253399,1481,aurangabad,300,4,2,132,5
93754,221890,1117,kursakatta,218,3,4,200,0
94035,253328,1480,obra,500,4,3,200,200
93753,221928,1117,kursakatta,600,4,2,400,0
97955,227996,1199,sahebganj,1059,4,3,205,0
99947,252283,1470,sheosagar,65,3,2,0,40
101217,232427,1243,andar,1203,4,2,1080,0
99489,223716,1138,amour,230,2,2,40,90
99587,224231,1141,dagarua,1316,4,2,306,105
99886,251593,1466,nokha,74,3,4,20,20
97629,243144,1362,tarapur,219,4,2,219,0
94054,253026,1479,rafiganj,3800,2,2,600,0
98435,257829,1517,roh,817,4,2,215,22
101301,232663,1246,daraundha,170,4,2,170,0
99808,251270,1462,karakat,304,4,2,297,3
99808,251296,1462,karakat,40,4,2,32,1
99808,251269,1462,karakat,284,4,2,138,0
93805,222097,1119,palasi,40,4,2,0,0
96819,222895,1126,kochadhamin,874,5,2,710,582
93928,252883,1478,goh,1095,4,2,1045,0
97254,220374,1092,bisfi,4000,4,2,2500,230
100442,237061,1298,ujiarpur,1527,4,2,1200,275
93974,254466,1486,madanpur,2591,3,2,300,0
97236,220404,1092,bisfi,1900,4,2,1800,150
97236,220407,1092,bisfi,1953,4,2,350,50
98305,257923,1518,gobindpur,267,4,4,0,0
98305,257920,1518,gobindpur,101,4,3,0,0
95384,227116,1185,manigachhi,193,4,2,122,82
96196,260305,1537,kako,150,3,2,150,18
99489,223715,1138,amour,625,2,2,320,400
99808,251294,1462,karakat,227,4,2,208,0
93805,222104,1119,palasi,1540,4,2,408,0
93974,254468,1486,madanpur,788,3,2,100,10
94054,253025,1479,rafiganj,2100,3,2,100,0
98454,257574,1513,warisaliganj,5000,2,2,268,12
94771,246730,1422,arrah,400,4,2,30,100
94771,246712,1422,arrah,900,4,2,100,40
94771,246764,1422,arrah,2900,3,2,100,40
95907,230367,1219,kuchaikote,165,4,2,160,0
93928,252869,1478,goh,385,4,2,285,40
97202,220301,1091,benipatti,1506,4,2,1145,376
99109,245301,1401,sampatchak,830,4,3,810,5
96830,222906,1126,kochadhamin,458,4,2,350,25
98249,245026,1394,rajgir,168,3,4,75,4
99489,223700,1138,amour,525,2,2,350,400
99773,252558,1473,dehri,488,4,2,300,50
94041,253127,1479,rafiganj,297,4,2,209,18
99886,251595,1466,nokha,135,3,4,50,50
99886,251587,1466,nokha,420,3,4,45,0
101303,232661,1246,daraundha,1347,3,2,347,0
94107,241177,1349,barahat,3475,4,2,1690,355
99886,251586,1466,nokha,322,2,4,40,20
94041,253126,1479,rafiganj,313,4,2,287,33
101303,232701,1246,daraundha,1505,4,2,300,0
94041,253125,1479,rafiganj,67,4,2,27,0
98249,245041,1394,rajgir,138,4,4,60,4
99886,251594,1466,nokha,141,3,4,45,10
97952,227961,1199,sahebganj,454,4,2,454,10
94127,241490,1352,belhar,15,4,2,15,6
99490,223754,1138,amour,930,4,4,850,350
93923,252889,1478,goh,113,4,2,0,5
100299,236809,1292,patori,2150,3,2,450,250
101872,235094,1274,patepur,317,4,2,317,0
99138,218164,1045,areraj,2406,3,2,2028,215
99823,251682,1467,kargahar,266,4,2,266,0
100299,236810,1292,patori,14000,3,2,2500,50
97297,219948,1083,jainagar,2290,1,2,2290,100
94182,241384,1351,phulidumar,187,3,4,124,93
98115,244807,1391,ekangarsarai,315,4,2,210,100
98115,244808,1391,ekangarsarai,340,4,3,310,3
93652,221836,1116,araria,152,4,2,152,10
94959,247076,1426,udwant_nagar,891,4,2,735,7
94182,241387,1351,phulidumar,166,3,2,102,113
93974,254428,1486,madanpur,1062,3,2,100,0
94041,253101,1479,rafiganj,169,4,2,129,0
93888,252719,1476,daudnagar,343,4,2,312,12
93995,253885,1483,nabinagar,165,3,2,100,2
93995,253989,1483,nabinagar,85,3,2,45,2
93995,253993,1483,nabinagar,75,3,2,40,2
93995,253818,1483,nabinagar,75,3,2,54,1
93995,253819,1483,nabinagar,139,3,2,45,2
93995,253984,1483,nabinagar,130,3,2,100,3
93995,253986,1483,nabinagar,18,3,2,0,1
95538,256232,1502,dumaria,1000,1,2,1000,200
93888,252726,1476,daudnagar,378,4,2,322,25
93922,252986,1478,goh,600,4,2,500,100
98077,244606,1386,bihar,128,4,2,125,10
93974,254489,1486,madanpur,632,3,2,100,2
99762,252540,1473,dehri,780,3,2,680,105
93974,254490,1486,madanpur,1032,3,2,100,0
94054,253030,1479,rafiganj,1000,2,2,100,0
101335,232178,1241,guthani,150,2,2,0,20
97420,220869,1100,madhepur,1370,4,3,546,55
97420,220873,1100,madhepur,395,4,2,195,56
97420,220868,1100,madhepur,1042,4,2,358,92
96242,260035,1535,ratni_faridpur,120,4,2,120,45
93974,254429,1486,madanpur,1412,3,2,200,8
98141,244268,1380,harnaut,223,4,4,215,40
97090,226008,1164,murliganj,2400,2,2,1400,45
99585,224139,1141,dagarua,1150,4,2,1050,250
99916,252340,1471,sasaram,825,1,2,1,1
99916,252327,1471,sasaram,229,4,2,0,0
99916,252324,1471,sasaram,280,4,2,0,0
99916,252328,1471,sasaram,120,4,2,0,0
99423,217503,1031,raxaul,1743,4,2,1700,95
94054,253064,1479,rafiganj,2000,2,2,100,0
93710,221555,1113,forbesganj,287,3,2,280,90
93974,254438,1486,madanpur,896,3,2,200,0
93864,253539,1481,aurangabad,160,4,2,160,0
93864,253535,1481,aurangabad,200,4,2,160,0
93864,253538,1481,aurangabad,170,4,2,160,0
93864,253532,1481,aurangabad,160,4,2,160,0
93864,253534,1481,aurangabad,170,4,2,160,0
93864,253480,1481,aurangabad,1000,4,2,160,0
93864,253536,1481,aurangabad,160,4,2,160,0
93864,253537,1481,aurangabad,160,4,2,160,0
97884,229339,1211,dholi_(moraul),1000,4,2,600,50
94954,247043,1426,udwant_nagar,329,4,2,300,100
96184,260153,1536,jehanabad,255,4,2,240,35
93974,254427,1486,madanpur,1142,3,2,0,0
96587,224339,1143,korha,3028,3,2,742,962
96587,224335,1143,korha,864,4,2,536,332
96587,224338,1143,korha,352,4,2,221,332
96587,224337,1143,korha,1005,4,2,948,842
96587,224340,1143,korha,745,4,2,525,452
96587,224333,1143,korha,0,5,4,0,0
94050,253015,1479,rafiganj,30,4,2,8,5
94958,247049,1426,udwant_nagar,1676,4,2,1000,5
94958,247047,1426,udwant_nagar,357,4,2,250,5
93810,221790,1115,raniganj,17948,3,2,14254,12455
94958,247056,1426,udwant_nagar,570,4,2,400,15
98062,244619,1386,bihar,850,4,2,100,0
97884,229335,1211,dholi_(moraul),3,4,2,3,0
98040,244520,1385,asthawan,900,4,2,900,100
97955,228003,1199,sahebganj,678,1,3,100,0
93982,254536,1486,madanpur,139,3,2,102,35
100915,218844,1060,sheohar,216,4,2,194,0
94954,247073,1426,udwant_nagar,246,4,2,200,10
94054,253063,1479,rafiganj,1900,3,2,100,0
97955,228002,1199,sahebganj,168,4,3,168,0
94894,247767,1434,sahar,150,4,2,0,0
94894,247771,1434,sahar,360,4,2,0,5
245369,218856,1060,sheohar,400,4,2,360,0
93686,221658,1114,bhargama,2021,4,2,1821,0
93686,221661,1114,bhargama,945,4,2,652,0
93686,221663,1114,bhargama,130,4,2,0,0
93686,221659,1114,bhargama,0,5,4,0,0
93686,221660,1114,bhargama,0,5,4,0,0
94057,253059,1479,rafiganj,379,3,4,50,20
95315,226751,1181,jale,2832,3,2,2750,0
95542,256921,1508,fatehpur,1301,3,2,0,37
93867,253448,1481,aurangabad,110,4,4,100,5
96817,222842,1126,kochadhamin,111,4,2,24,13
96187,260235,1536,jehanabad,173,4,2,120,53
101396,231322,1229,nautan,777,4,2,770,700
101339,232204,1241,guthani,244,3,2,44,44
93710,221551,1113,forbesganj,1420,3,2,1390,0
94052,253047,1479,rafiganj,400,3,2,165,0
99599,224176,1141,dagarua,155,4,2,134,92
95246,227837,1196,gora_bauram,2866,4,3,2700,0
96881,222388,1123,thakurganj,1996,4,2,1045,0
93922,252984,1478,goh,215,4,2,30,100
96080,258926,1530,jhajha,470,4,2,80,0
98829,245440,1403,bihta,397,4,2,110,0
98829,245443,1403,bihta,409,4,2,210,7
97911,229447,1212,musahri,516,4,2,455,61
97911,229446,1212,musahri,310,4,2,298,12
97911,229443,1212,musahri,358,4,2,346,18
97911,229444,1212,musahri,84,4,2,63,20
94900,247744,1434,sahar,0,5,4,0,0
94959,247039,1426,udwant_nagar,243,4,2,175,2
98120,244859,1391,ekangarsarai,2154,4,2,1200,70
95001,248288,1441,buxar,0,5,4,0,0
98650,216562,1016,mainatanr,500,4,2,0,0
93891,252703,1476,daudnagar,1500,4,2,1000,0
98104,244833,1391,ekangarsarai,277,3,2,270,100
94052,253048,1479,rafiganj,4,3,2,0,0
